CLIENT_ID,CAR_ID,RESERVATION_DATE,START_DATE,RETURN_DATE,RESERVATION_ID
17103,1703,1988-05-14,1993-05-28,1981-02-07,488
1272,1249,1989-05-01,1982-07-17,1998-05-15,489
11935,521,2017-12-17,1972-07-12,1990-05-25,490
8545,201,2007-09-19,1996-07-25,1985-07-05,491
1032,1898,1995-05-11,1978-07-28,1993-07-15,492
7879,1240,1999-09-17,1982-07-16,1976-11-18,493
4150,668,2009-09-11,2003-06-05,2004-12-11,494
4779,1986,1985-11-13,2015-04-11,2004-10-23,495
16360,467,1993-08-25,1990-03-05,2008-11-24,496
3918,499,2017-07-05,1974-09-06,1976-03-05,497
6749,1253,1985-09-20,1987-07-04,1976-07-11,498
3077,1315,2014-10-26,2012-09-06,2011-10-13,499
17677,1060,1989-03-15,2010-10-14,2011-06-30,500
9924,921,2005-01-29,2007-10-27,2009-06-18,501
1621,1007,1975-08-03,1986-06-05,1980-05-25,502
14589,219,1974-11-25,2018-06-23,1980-01-13,503
16648,346,1985-07-21,1989-06-24,1998-04-01,504
563,1465,2019-11-27,2014-07-11,2010-02-27,505
19589,1373,1991-10-06,1997-01-23,1991-04-19,506
14190,1562,1994-01-10,1993-08-30,2016-03-13,507
19421,1631,1989-12-28,2011-05-11,1975-01-05,508
9137,1979,2002-02-15,2018-10-24,1984-04-13,509
1170,151,1996-10-08,2002-07-27,2010-11-12,510
8429,1944,1986-05-31,1997-11-09,1981-12-03,511
2809,881,2016-11-26,1990-01-27,2001-07-15,512
14640,1326,2005-02-10,1995-12-31,1979-04-02,513
17481,2,2004-07-04,2006-03-23,1993-04-05,514
14946,1657,1998-06-19,1976-11-04,1998-02-26,515
980,1139,1991-09-03,1977-05-30,1996-05-18,516
9268,186,1972-06-15,2019-03-04,1996-10-26,517
3614,1319,2012-04-20,2018-08-28,2020-06-06,518
11401,40,2011-06-02,1972-06-07,2016-06-07,519
1799,535,1994-01-20,2008-08-12,1976-08-14,520
8777,145,2006-05-15,1977-03-19,2011-04-04,521
16561,608,1986-07-10,1984-05-05,2010-05-01,522
19683,1680,1999-08-24,2003-10-21,1997-03-03,523
17054,8,2000-07-10,1989-02-19,2006-06-28,524
6024,1243,1978-05-18,2014-09-20,2001-10-21,525
9158,897,2014-12-15,1990-09-11,2019-09-28,526
8035,1699,1978-06-21,2002-03-13,1978-12-04,527
19350,1111,1997-02-16,1990-06-05,2003-05-13,528
18604,1174,1995-05-14,1990-04-26,1987-04-23,529
2907,1910,2012-09-01,1979-07-10,1990-06-03,530
7283,1832,1983-11-02,2007-03-18,2005-03-26,531
10913,1554,1996-03-23,1989-09-14,2012-06-17,532
15139,795,1981-11-08,1975-08-15,1992-02-22,533
11028,1306,2000-08-23,1974-09-05,1976-06-12,534
1622,325,1987-05-04,1974-09-09,2011-02-02,535
16980,150,2015-11-06,2004-07-31,2021-12-30,536
16932,584,1983-11-30,2013-02-20,1985-07-24,537
13146,688,1986-03-02,1995-01-02,2015-04-14,538
14801,1909,1983-05-13,2019-05-08,1983-08-13,539
11729,1585,2005-01-19,2022-04-05,1975-11-01,540
19170,1922,2016-03-05,1998-12-13,1997-08-13,541
4534,1461,1999-05-24,1988-04-15,1982-12-17,542
14904,447,1975-09-22,1974-11-14,2021-08-20,543
8330,1511,1987-04-10,2006-08-18,1984-03-22,544
14992,740,2017-06-24,1974-11-22,1983-06-15,545
12334,1962,2010-12-27,1976-03-28,2015-12-04,546
7595,665,1977-07-12,1988-12-20,1980-10-21,547
10373,1421,1981-11-03,2003-03-18,1985-05-26,548
11179,1865,1983-12-30,1988-08-19,1986-01-07,549
14213,1053,1990-05-11,2010-12-05,2005-11-16,550
13799,817,2014-05-06,2012-10-03,2006-12-29,551
14219,862,1994-01-10,1996-12-20,1986-03-18,552
13903,146,2002-09-17,1975-02-21,1973-12-28,553
11212,1847,1983-09-01,2010-05-24,1973-06-20,554
19454,278,2012-08-28,2020-08-17,2006-04-18,555
10106,785,2012-12-02,1998-08-25,1998-09-12,556
10454,331,1975-10-16,1997-06-26,1985-01-09,557
10985,985,2010-01-07,1981-11-19,1985-05-26,558
15938,1764,2003-07-12,2021-02-22,2008-09-18,559
4308,1258,1977-02-13,1982-07-14,1985-12-13,560
12323,1848,1974-06-06,1994-04-07,2021-05-27,561
7832,880,2008-12-07,2012-07-22,1995-10-03,562
10820,804,2012-08-08,1982-09-21,1996-12-26,563
17128,1840,1997-04-01,1978-04-17,1981-04-29,564
10486,177,2000-03-16,1982-03-24,2013-12-15,565
3237,668,2015-03-20,1986-10-11,1980-04-02,566
6957,115,2008-03-04,2012-01-13,1992-08-07,567
2803,173,2011-11-15,2016-10-13,1984-05-05,568
14040,992,1984-11-08,2017-11-13,1989-02-27,569
7015,608,1993-08-01,2011-10-29,2013-06-16,570
8620,328,2004-04-28,1985-09-09,2015-07-30,571
10226,1788,1982-12-27,2006-03-12,1992-08-01,572
12671,946,2009-12-28,1982-01-19,2008-08-02,573
10302,759,1985-12-15,1995-04-04,1990-10-12,574
9066,762,1975-04-08,2002-04-16,1985-04-26,575
19976,1238,2016-04-10,2013-05-05,1996-11-08,576
13175,1997,2000-03-02,1991-04-05,1973-11-09,577
18394,1442,2011-02-16,2003-03-12,2005-07-10,578
4849,965,2002-09-08,2012-06-04,1995-10-24,579
2882,688,2010-09-08,2020-12-05,2005-08-11,580
16783,269,2017-04-15,1985-03-07,1985-11-20,581
15485,649,1983-06-23,1973-04-21,2004-01-24,582
17526,338,1989-12-27,1987-07-08,1979-08-23,583
12452,897,2005-12-10,2012-02-14,2006-07-17,584
17062,213,1993-05-11,2017-01-31,1976-11-20,585
17934,1428,1975-09-13,1973-08-15,2018-11-25,586
12065,935,2019-10-07,1997-01-21,1978-04-28,587
1819,1555,1993-11-18,2012-04-18,1995-07-20,588
18025,344,1990-03-30,1974-11-25,2005-05-06,589
10787,519,2001-04-06,1978-06-27,1997-07-26,590
2722,796,2016-03-12,1991-09-06,1973-09-10,591
11641,1416,1986-09-16,1991-04-07,2008-02-25,592
2451,1618,1989-05-31,2013-05-26,1999-12-17,593
16189,1144,1984-02-21,1997-05-30,1973-06-15,594
12361,1902,2004-10-06,1990-11-23,2000-10-22,595
17032,455,2008-04-20,1988-10-17,1981-03-22,596
14317,1923,2020-04-25,2012-07-30,2003-12-10,597
3285,1079,1994-06-21,2004-02-15,2015-02-21,598
15531,194,1978-03-25,2014-10-23,1978-10-04,599
17824,385,1992-09-19,2004-01-06,1984-05-14,600
1311,675,2006-03-02,1986-02-14,1977-04-23,601
81,234,1995-01-16,2007-03-29,1984-08-10,602
11636,1108,2002-08-07,1994-02-18,1989-01-31,603
791,91,1984-06-10,1987-05-30,2018-05-14,604
2876,884,2009-10-12,2013-03-14,1973-04-19,605
1137,1095,2004-12-02,1993-12-28,2003-10-14,606
1534,811,1987-04-14,2017-09-13,2017-01-01,607
14557,227,1982-08-09,2005-01-10,2021-11-26,608
157,864,2006-06-15,2009-08-09,1977-06-08,609
12285,182,1983-02-13,1991-04-19,1973-09-08,610
8948,1807,2017-03-06,1995-02-19,2001-08-14,611
1814,1002,1980-12-06,2012-05-02,2017-06-29,612
19658,1346,1995-05-22,2017-07-26,1994-07-24,613
18307,1211,2000-05-31,1972-06-23,1975-10-24,614
1942,572,2014-01-27,1993-06-01,2002-06-08,615
889,1682,1973-09-21,1987-02-04,2007-03-07,616
876,321,1998-09-30,1997-08-22,2015-09-19,617
1788,296,2011-08-20,1982-08-28,1977-06-29,618
8556,639,1989-01-09,1987-05-27,1986-03-22,619
384,667,2022-03-03,2008-01-18,1977-09-21,620
15319,776,1995-08-03,2014-04-27,1984-01-18,621
12939,980,1982-03-01,1985-05-30,1972-12-18,622
5809,1112,1979-08-22,2000-01-30,2020-02-22,623
8450,7,1998-08-27,2009-06-21,2005-07-24,624
17658,1350,1986-11-25,1982-11-24,1999-12-20,625
15983,1644,1992-07-10,1972-08-20,1976-04-19,626
16468,1927,2008-03-13,2014-08-19,2009-12-03,627
5211,1892,2014-05-01,1993-05-14,1989-01-29,628
19177,957,2000-10-29,2002-04-17,2001-09-07,629
11563,66,2004-07-21,1982-05-07,2012-05-03,630
5051,330,2016-04-27,1994-08-10,1983-04-17,631
11658,93,1972-09-02,1994-03-12,1985-05-04,632
715,796,1976-08-28,1979-06-13,2014-05-23,633
8441,262,1984-06-29,2004-05-07,1995-06-09,634
19237,708,1998-11-08,1989-06-18,2016-03-25,635
15510,1181,1998-01-04,1981-06-01,2015-10-16,636
5097,940,1978-01-16,2002-06-12,2010-06-14,637
17233,829,2006-12-16,2019-09-30,1995-07-25,638
2253,759,1997-04-28,2018-04-27,1990-09-17,639
1515,339,2019-01-31,1986-07-21,1991-11-09,640
3648,1908,1985-06-03,2004-05-05,2021-09-13,641
2314,1667,2015-07-21,1980-11-21,1996-05-26,642
13693,339,2017-10-12,2016-02-27,2021-03-09,643
14161,1201,1986-11-29,1983-09-25,1976-07-06,644
2190,342,1982-06-10,1984-04-06,1976-05-09,645
3171,1709,1979-12-14,1992-09-04,2004-08-28,646
13019,1203,2020-07-22,2016-06-09,1979-07-24,647
11175,1038,1978-12-16,2001-01-12,2009-07-06,648
15792,1840,2008-08-18,1983-05-02,2004-05-17,649
3555,1153,2022-01-14,1990-01-19,2007-11-08,650
11998,941,1999-08-24,2008-03-01,2015-02-27,651
14743,1217,1980-11-27,1974-05-04,2001-08-26,652
14031,1081,1995-06-07,1999-12-20,2000-05-26,653
1413,1730,1995-02-02,1985-03-20,1995-11-21,654
7344,656,1977-04-15,1984-12-31,1974-08-31,655
10918,1028,1990-12-03,1982-09-18,1991-03-26,656
477,698,2006-02-24,1972-06-15,1978-10-26,657
2451,1027,1973-06-03,1991-11-14,2016-03-15,658
6357,1967,1994-11-06,2017-11-13,1983-02-13,659
14052,731,1990-11-26,1978-09-10,2017-10-01,660
1405,1594,2021-01-09,1998-11-11,1974-09-28,661
16809,1684,2021-06-07,1980-08-14,1987-10-20,662
1368,921,1991-01-22,1973-03-11,1996-02-16,663
17966,1093,1995-05-12,1984-07-17,1973-07-01,664
14188,1199,2020-08-05,2012-12-17,2019-09-10,665
710,1152,2013-12-31,1981-06-30,1991-01-16,666
13560,326,1990-09-07,1990-08-04,2018-11-03,667
16083,1401,1987-08-30,1986-10-08,1990-10-14,668
12276,624,1998-06-10,2004-07-10,2003-01-03,669
19387,412,1987-04-09,2001-10-26,2015-07-04,670
9367,709,1985-02-06,2007-07-20,2008-02-01,671
8776,75,2000-09-06,2004-01-11,2009-01-20,672
2123,910,1994-06-27,2009-10-29,1987-09-11,673
10957,613,2002-09-02,2021-01-08,2018-08-13,674
3385,988,1991-04-09,1979-01-17,2005-09-12,675
13515,1093,1985-08-04,2020-12-08,1980-02-20,676
18802,84,1983-01-13,1982-07-06,2001-02-24,677
19811,480,1988-05-03,2007-06-10,1989-11-20,678
13733,251,2018-03-04,1974-05-14,1983-05-12,679
8635,349,1996-12-05,1978-07-21,2018-10-13,680
16045,823,1997-05-13,2013-05-31,1983-01-01,681
10978,1964,2003-09-24,1973-02-23,1981-12-06,682
13036,1794,1985-03-03,2002-03-13,2014-09-26,683
19513,1717,2019-10-12,1986-01-05,1979-06-11,684
13203,702,1993-04-13,2021-06-21,1993-04-10,685
15719,1501,1983-02-15,1982-04-14,1978-07-16,686
15231,1718,1999-12-22,1980-06-12,1999-04-01,687
14916,563,1993-02-21,1974-05-05,2002-04-03,688
15019,939,1978-08-02,1973-12-01,1974-04-20,689
6528,1370,1978-10-22,1994-10-22,2009-05-10,690
4517,331,2004-10-25,2003-11-30,2001-08-28,691
9922,1135,1995-03-25,2005-07-11,1980-10-06,692
14226,1089,1989-08-27,2020-09-22,2016-01-11,693
14543,757,2017-11-08,2015-10-16,2001-10-28,694
2903,588,1982-10-26,2003-11-24,1996-07-13,695
16220,910,1995-10-24,2006-05-05,2007-08-20,696
17090,1468,2015-09-21,2008-03-02,1994-09-30,697
3623,1758,2012-12-21,1977-11-23,1976-01-24,698
19194,1372,1974-06-26,2006-11-21,2015-01-08,699
19050,1825,1983-04-15,2010-12-23,1992-05-30,700
15412,1837,1991-05-01,1985-03-05,1979-11-25,701
8703,831,1998-09-08,1972-07-09,2015-02-19,702
7784,1748,2017-10-18,1996-06-03,1993-09-28,703
12340,1306,1973-11-30,1976-10-26,1991-09-16,704
17819,1614,1998-12-31,1987-01-10,2013-07-25,705
16840,233,1992-08-06,2008-10-18,1997-12-07,706
17270,1886,2000-08-17,1973-09-20,1992-03-27,707
16628,151,2002-01-10,1978-01-30,2009-04-01,708
10371,1054,2013-10-17,1972-09-21,1975-01-28,709
9191,1295,1994-08-07,2002-06-20,1995-01-18,710
3819,612,2019-07-24,1984-11-05,1976-04-08,711
16544,31,1978-07-17,2008-01-12,1992-03-31,712
10859,1163,1986-06-04,2020-09-01,1980-12-21,713
15685,608,2019-03-15,1993-12-22,1987-02-14,714
18684,1164,2010-02-02,2001-01-12,1985-02-20,715
13893,1529,2006-10-15,2007-05-06,1985-03-22,716
2423,863,1993-11-30,2015-05-30,1988-05-30,717
3617,413,1992-11-06,2012-06-20,1985-02-15,718
8375,40,2017-08-04,2007-12-26,2011-06-19,719
8747,860,1993-03-24,1980-10-27,2014-01-28,720
15925,911,2005-07-05,2010-08-20,2020-07-28,721
19516,365,2010-01-16,1992-03-25,2001-08-10,722
7759,1130,1973-07-22,1977-04-20,2004-11-07,723
5137,551,2017-01-23,2005-04-29,2012-05-16,724
1708,1951,1984-08-29,1996-11-10,1974-08-25,725
10526,1666,1978-06-26,1993-11-25,1992-12-05,726
7383,1183,1997-03-01,2019-12-28,1980-10-19,727
10574,828,1981-03-28,1999-12-30,1988-03-05,728
4412,1885,1991-11-11,2011-03-04,2003-07-19,729
15412,1558,2018-11-19,2002-05-23,2013-01-03,730
13801,161,1982-02-07,2008-10-07,2021-12-15,731
9177,359,2012-05-07,1976-01-06,2004-12-31,732
10921,677,2013-08-19,2000-12-05,1984-12-21,733
11435,700,1976-06-13,1997-12-14,1992-04-03,734
3612,229,2016-04-25,1978-09-28,1999-05-24,735
11213,1872,2008-06-21,2001-03-04,2014-12-25,736
15330,1656,2017-01-07,2005-01-29,1973-04-22,737
18999,1979,1976-11-23,1990-12-20,2013-11-18,738
19079,477,2020-02-13,2003-01-23,1991-06-23,739
19463,1987,2019-05-05,2003-07-18,1974-10-25,740
3205,1417,1980-07-02,2005-04-27,2003-02-01,741
6481,1553,1997-01-02,1992-04-13,1992-10-23,742
7,1275,1999-11-15,1983-10-20,2015-11-18,743
9927,1419,1999-08-13,2016-07-31,1993-05-12,744
817,1732,2002-12-29,1987-10-13,2011-05-16,745
18006,1171,1990-12-03,2020-12-01,2019-03-23,746
8481,1461,2020-04-21,1974-12-25,2017-10-12,747
124,1843,1985-05-26,1994-09-09,1999-12-18,748
17317,1458,2003-08-24,1982-12-03,1984-08-25,749
386,1794,2011-02-21,1993-03-21,1979-11-20,750
1365,1498,2009-09-30,1978-06-09,1993-04-04,751
10172,1616,1977-01-26,2001-08-03,1989-01-20,752
2596,726,1974-02-17,2013-01-20,2013-12-11,753
15911,1939,2018-02-06,2015-02-01,2019-10-30,754
404,275,2000-06-21,1991-07-29,2010-02-02,755
10781,1433,1980-06-03,1990-01-15,1996-08-03,756
15260,1437,1996-12-23,2011-10-14,2006-01-07,757
2661,1778,1978-01-27,2011-11-13,1987-04-10,758
914,873,1999-01-18,1976-09-29,2014-07-21,759
18997,981,2016-02-04,1981-08-05,2007-02-13,760
8881,1609,1996-11-25,1990-08-10,1973-08-01,761
13584,1066,1983-05-28,1981-12-14,2020-07-12,762
17351,1839,1992-02-10,1981-04-26,2022-01-29,763
17633,1659,1985-08-11,1972-09-08,1982-09-10,764
10722,465,1999-04-12,1999-11-10,2018-01-28,765
15459,518,1990-10-14,2000-09-09,2014-09-16,766
14205,1245,2018-11-15,2009-06-20,1997-08-19,767
16037,636,1992-02-11,1976-02-01,1994-08-24,768
4969,11,2018-01-10,2022-04-16,2011-10-25,769
372,1810,1999-11-17,2001-04-09,1999-11-25,770
19787,1423,2017-10-03,2000-02-12,1973-03-10,771
4863,367,2017-08-24,1975-01-26,1973-01-15,772
19558,1409,1974-06-27,2007-11-02,1981-02-26,773
897,1380,1994-05-12,2014-09-30,1994-12-20,774
6652,653,2017-02-16,1985-07-05,1996-06-13,775
9142,1891,1983-04-02,2021-03-27,2008-08-17,776
210,755,1972-06-11,2019-02-07,1994-11-03,777
2014,1258,2018-02-24,2014-11-05,1976-07-02,778
14983,869,2020-06-27,1974-03-26,1983-12-06,779
11285,199,1976-01-14,2011-06-19,1991-08-24,780
15435,137,2012-04-01,1979-09-12,1985-10-23,781
12280,164,1982-10-12,1981-07-15,1975-03-10,782
6353,612,1980-02-17,2011-05-14,1991-01-27,783
14031,1182,2019-07-23,2004-07-12,2021-06-04,784
9967,1600,1973-10-28,2020-10-03,1978-10-27,785
12190,1378,1999-01-08,2016-11-16,2009-12-10,786
18223,246,2015-10-21,1991-01-02,1989-10-20,787
15388,1336,1981-12-07,1995-10-30,1986-04-30,788
11330,1058,2003-07-20,1999-10-26,2004-12-30,789
9480,1174,2005-08-05,1973-03-08,1997-11-05,790
12152,1728,1976-01-21,1987-06-13,2012-03-05,791
11455,539,2018-12-14,1985-10-28,1987-12-04,792
1688,647,1981-12-20,1986-11-25,1990-12-13,793
3362,1383,1976-09-19,2016-04-03,2015-04-30,794
16121,650,2008-08-31,1979-11-03,2014-11-12,795
542,1223,1986-12-08,1982-06-27,2001-09-16,796
14075,1116,1980-01-21,1999-03-19,1988-02-12,797
3442,719,1974-10-14,1998-08-24,1994-07-07,798
8637,650,2018-08-14,2013-11-24,1984-12-09,799
16737,911,2013-09-11,2020-11-19,2016-07-24,800
17151,592,2017-06-05,2016-04-17,2014-06-15,801
17029,1331,1986-01-03,2006-01-22,2013-02-27,802
4471,273,1974-05-24,2018-05-01,2007-06-23,803
16101,1223,1980-06-26,2022-01-14,1989-09-27,804
4805,1650,1997-01-04,1977-03-12,2013-11-21,805
18653,71,1987-04-07,1975-02-02,1981-01-13,806
15188,838,1980-12-30,1974-08-12,1987-01-23,807
1701,503,2004-07-22,1994-05-05,2010-04-06,808
16814,191,1997-02-13,2014-09-18,1988-08-01,809
10826,813,1999-01-06,1981-04-29,2013-08-06,810
9158,580,1972-09-07,1997-10-06,1989-08-14,811
14862,1238,2011-08-04,1991-03-20,1973-07-31,812
6152,1320,1982-09-23,1992-04-20,2002-08-27,813
1315,650,1973-10-24,1972-10-01,2014-02-03,814
14390,1334,2000-02-29,1983-07-03,1999-10-02,815
15447,495,1973-05-02,2014-06-06,2003-01-26,816
1265,58,2016-01-20,2020-07-04,2003-01-19,817
11205,738,2010-04-06,1999-11-27,2006-07-23,818
16406,421,2007-06-17,2007-10-29,1993-09-19,819
4335,170,1983-09-02,1989-09-24,1975-03-31,820
5115,843,2006-02-14,2017-07-04,1975-03-15,821
4663,1835,1995-03-21,1999-02-18,2015-05-13,822
12325,923,1974-04-13,1983-11-21,2010-03-21,823
2656,1062,1985-11-02,2021-03-29,2008-09-13,824
5356,579,1997-05-10,1990-10-15,1988-04-22,825
3107,323,1991-07-05,2021-01-17,1985-10-26,826
2776,1216,1980-06-25,2011-01-17,1988-04-05,827
4793,382,2007-09-26,2013-03-19,1982-10-16,828
8321,1863,2000-01-19,2013-12-07,2010-01-14,829
11923,128,2009-03-17,2006-07-14,2005-03-25,830
9227,219,1996-10-30,2012-05-20,1979-04-29,831
11767,1703,2021-02-16,2018-01-29,2016-08-30,832
3875,1740,2005-11-25,1999-06-21,1975-01-08,833
4107,1488,1987-12-22,1983-02-13,1987-06-10,834
18684,1669,1999-11-07,2001-02-10,1979-06-04,835
19896,523,1994-12-22,1972-08-10,1979-07-06,836
9809,878,1984-01-24,2018-03-23,2001-03-28,837
3356,160,2014-03-02,2008-12-29,1983-10-17,838
2585,837,1986-11-28,1981-06-05,1981-12-03,839
12988,1432,1972-09-04,2012-01-04,2010-03-10,840
17534,672,1998-10-22,2009-05-02,2020-06-16,841
16580,1574,1981-06-14,2011-05-20,2016-01-09,842
11614,226,1974-06-18,2012-01-26,1986-09-05,843
7078,1056,1977-08-12,1980-08-01,1992-04-08,844
18712,403,1995-07-09,1989-12-16,1990-09-29,845
16113,124,1992-05-07,1997-12-08,1984-03-03,846
6632,1228,1986-11-26,2005-08-31,2012-08-12,847
8553,493,1996-09-03,1979-05-17,1988-12-25,848
5998,939,1986-08-14,1979-06-27,2003-04-03,849
15392,193,1986-01-31,2016-02-06,1992-03-01,850
4243,790,1979-09-01,1972-09-22,1985-07-23,851
15102,1231,1993-01-17,1980-02-08,1989-07-31,852
14384,320,1978-08-17,2016-03-19,2019-07-06,853
6527,1979,1989-11-18,2015-03-15,1975-09-25,854
18605,463,1977-01-08,2012-12-24,2009-02-14,855
16476,266,2010-01-24,2018-09-29,1982-07-19,856
15748,1438,1980-08-16,1989-05-03,1974-08-16,857
7864,378,1989-12-31,1992-01-26,2013-10-07,858
703,144,2014-09-11,2009-06-17,1987-04-22,859
12153,1119,2001-04-04,2014-05-24,1985-08-02,860
9969,867,2014-11-29,2007-12-26,2007-08-29,861
471,1490,1994-07-09,2018-10-01,2000-03-28,862
1223,1051,2011-08-23,1996-09-06,1982-12-11,863
19715,1829,1998-03-22,1979-09-09,2003-04-11,864
1416,709,2015-11-14,1990-02-08,1973-01-18,865
3891,1917,2019-02-20,1972-11-29,1975-11-28,866
19475,1196,2006-02-13,2019-10-06,1986-02-07,867
16574,1282,2004-09-28,1980-11-26,2013-01-16,868
19068,1658,1997-10-30,2000-06-07,2004-12-11,869
17446,1621,2005-04-11,1992-07-19,1988-01-03,870
12490,966,2005-03-28,2006-07-14,2010-07-14,871
17882,1609,1992-09-03,1979-09-03,1995-01-01,872
4081,1028,1989-10-22,1981-10-21,2016-12-28,873
6741,1164,2003-03-20,1998-07-01,2002-01-12,874
9257,835,1972-09-25,2003-02-18,2008-08-10,875
8009,1418,1976-01-24,2012-09-23,1987-03-18,876
667,1648,1996-06-18,2017-10-19,1976-09-01,877
4895,264,1984-03-10,1978-04-12,2011-09-14,878
2198,390,1978-03-11,2016-04-07,2019-10-18,879
14290,1212,1975-10-21,2004-06-10,1987-05-05,880
9320,130,2004-04-21,2009-09-19,2016-01-26,881
11064,738,2020-10-29,2015-02-19,1977-06-16,882
9029,1814,1981-11-25,2016-09-29,1974-01-08,883
3202,419,1988-01-15,1983-03-14,1980-06-09,884
11079,1483,1989-06-10,1981-05-04,1983-11-08,885
3067,1139,2011-07-20,2008-08-07,2006-03-11,886
890,1956,1992-02-24,1975-07-13,2016-05-24,887
4602,1980,1984-08-17,1991-12-06,1975-03-25,888
7870,663,1993-01-28,2002-03-24,1976-11-29,889
1408,1424,1992-07-21,2018-03-13,2017-08-22,890
14899,1487,1980-11-14,1973-07-08,2015-02-25,891
16895,1175,2005-02-27,2015-04-16,1996-06-28,892
3042,805,2014-11-09,2005-05-24,1974-09-23,893
14230,1742,1999-06-01,1979-01-30,2020-06-10,894
6493,1741,1989-09-08,1985-12-20,1985-07-23,895
5090,1967,2004-11-14,1981-07-08,2009-05-03,896
14110,1911,2013-05-06,1996-09-01,2013-01-23,897
14070,626,1988-03-10,1975-11-01,2021-05-26,898
4981,367,1996-05-19,2000-02-05,1998-01-23,899
11746,908,1984-04-06,1988-10-21,1977-04-01,900
9925,406,2021-06-15,1974-05-02,2005-06-01,901
17066,411,1974-09-15,2008-06-06,2008-12-19,902
19666,1684,1999-09-29,2019-07-20,1984-07-13,903
5913,569,1991-11-25,2019-07-26,2007-07-22,904
14240,1255,2003-12-13,2007-03-26,2012-11-14,905
14955,1077,1997-04-19,2003-02-16,2003-03-31,906
13595,1916,2011-06-24,1987-08-24,1973-08-05,907
11607,1684,2006-07-12,2012-07-01,2001-04-29,908
13438,45,1992-07-27,1974-07-23,2010-01-26,909
15478,912,1996-06-24,2019-06-17,1987-12-13,910
3673,948,1985-01-24,1989-11-09,2005-12-17,911
13958,1626,2019-08-07,2021-11-17,1998-10-28,912
16322,1036,2021-09-02,2010-03-31,2001-02-22,913
17181,478,1978-12-26,2013-02-02,1982-01-05,914
8183,1172,1993-03-16,2005-10-18,1977-08-18,915
13203,1112,2003-04-02,2005-09-26,2009-03-07,916
13541,709,2013-11-08,1979-08-26,2014-04-24,917
3981,708,1985-03-06,2021-08-16,2002-09-07,918
4873,1239,1998-03-10,2002-04-27,2008-12-13,919
10746,1036,1987-04-04,1983-09-17,1975-06-11,920
9613,1902,2000-04-15,1986-09-24,1975-06-11,921
